Train_Loss,epoch,step
3.916325569152832,0,49
3.999319314956665,0,99
3.8159801959991455,0,149
3.836737871170044,0,199
3.533116579055786,0,249
4.0400776863098145,0,299
3.6597797870635986,0,349
4.085738182067871,0,399
4.087712287902832,0,449
4.013953685760498,0,499
3.854619264602661,0,549
3.654113292694092,0,599
3.990163803100586,0,649
3.792696952819824,0,699
3.6653904914855957,0,749
3.8309714794158936,0,799
3.6388275623321533,0,849
3.8624069690704346,0,899
3.7620580196380615,0,949
3.848612070083618,0,999
3.718803882598877,0,1049
4.064355373382568,0,1099
3.7737903594970703,0,1149
4.190336227416992,0,1199
3.770297050476074,0,1249
3.8008224964141846,0,1299
3.771733045578003,0,1349
3.8538224697113037,0,1399
3.8065686225891113,0,1449
3.5336551666259766,0,1499
3.8415634632110596,0,1549
3.677555799484253,0,1599
3.6920595169067383,0,1649
4.053458213806152,0,1699
3.7985548973083496,0,1749
3.6554977893829346,0,1799
4.072551250457764,0,1849
3.778064489364624,0,1899
3.816411256790161,0,1949
3.817171812057495,0,1999
4.014172077178955,0,2049
3.7984237670898438,0,2099
3.7830660343170166,0,2149
3.816375494003296,0,2199
3.8772244453430176,0,2249
3.598839044570923,0,2299
3.837580442428589,0,2349
3.600637912750244,0,2399
3.934142589569092,0,2449
3.9260661602020264,0,2499
3.812405824661255,0,2549
3.612743377685547,0,2599
3.740905284881592,0,2649
3.463061809539795,0,2699
3.801530599594116,0,2749
3.8485236167907715,0,2799
3.5666069984436035,0,2849
4.019498348236084,0,2899
3.688300848007202,0,2949
3.930737018585205,0,2999
3.7803688049316406,0,3049
4.023905277252197,0,3099
3.8085455894470215,0,3149
3.900416851043701,0,3199
3.8067362308502197,0,3249
3.716503620147705,0,3299
4.008988380432129,0,3349
3.6317625045776367,0,3399
3.7550907135009766,0,3449
4.033367156982422,0,3499
3.608133316040039,0,3549
3.7864937782287598,0,3599
3.5842578411102295,0,3649
3.837261438369751,0,3699
3.7368531227111816,0,3749
3.6952383518218994,0,3799
3.649873971939087,0,3849
3.8157289028167725,0,3899
3.665355920791626,0,3949
3.9701626300811768,0,3999
3.692898988723755,0,4049
3.759458541870117,0,4099
3.3906092643737793,0,4149
3.698944330215454,0,4199
3.8064029216766357,0,4249
3.9020872116088867,0,4299
3.698423385620117,0,4349
3.7261717319488525,0,4399
3.739856243133545,0,4449
3.8306713104248047,0,4499
3.674852132797241,0,4549
3.7814788818359375,0,4599
3.537949323654175,0,4649
4.103109359741211,0,4699
3.857727527618408,0,4749
3.8617656230926514,0,4799
3.6054728031158447,0,4849
3.814509391784668,0,4899
4.139616966247559,0,4949
3.482334613800049,0,4999
3.7244014739990234,0,5049
3.6259925365448,0,5099
3.94671893119812,0,5149
3.570493459701538,0,5199
3.651482105255127,0,5249
3.707106351852417,0,5299
3.814256429672241,0,5349
3.5239481925964355,0,5399
3.9381093978881836,0,5449
3.600881576538086,0,5499
4.002343654632568,0,5549
3.738612174987793,0,5599
3.8305609226226807,0,5649
3.931903839111328,0,5699
3.74639630317688,0,5749
3.6868929862976074,0,5799
3.6533799171447754,0,5849
3.9828038215637207,0,5899
3.7366607189178467,0,5949
3.5794308185577393,0,5999
3.6668426990509033,0,6049
3.754240036010742,0,6099
4.056652069091797,0,6149
3.856287956237793,0,6199
3.978297472000122,0,6249
3.6712491512298584,0,6299
3.5701708793640137,0,6349
3.946995973587036,0,6399
3.7480597496032715,0,6449
3.760793924331665,0,6499
3.6680145263671875,0,6549
3.5664939880371094,0,6599
3.7879037857055664,0,6649
3.789883852005005,0,6699
3.9774329662323,0,6749
3.722391366958618,0,6799
3.5437984466552734,0,6849
3.8246612548828125,0,6899
3.898151397705078,0,6949
3.5521767139434814,0,6999
3.7475697994232178,0,7049
3.5690104961395264,0,7099
