Train_Loss,epoch,step
4.576748371124268,0,49
3.7007977962493896,0,99
3.599921464920044,0,149
3.8179666996002197,0,199
3.542264223098755,0,249
3.572603225708008,0,299
3.4971835613250732,0,349
3.338412284851074,0,399
3.6100215911865234,0,449
3.6695399284362793,0,499
3.558706760406494,0,549
3.6493210792541504,0,599
3.577772855758667,0,649
3.694246768951416,0,699
3.6028223037719727,0,749
3.5712318420410156,0,799
3.509356737136841,0,849
3.68814754486084,0,899
3.572427272796631,0,949
3.7637734413146973,0,999
3.661450147628784,0,1049
3.356041669845581,0,1099
3.661161184310913,0,1149
3.709764242172241,0,1199
3.657181978225708,0,1249
3.4306766986846924,0,1299
3.606499195098877,0,1349
3.5166544914245605,0,1399
3.726325273513794,0,1449
3.616612434387207,0,1499
3.551542282104492,0,1549
3.782773017883301,0,1599
3.588839530944824,0,1649
3.4076085090637207,0,1699
3.46574068069458,0,1749
3.7205896377563477,0,1799
3.697012424468994,0,1849
3.5237107276916504,0,1899
3.719646453857422,0,1949
3.6672439575195312,0,1999
3.5865085124969482,0,2049
3.4886298179626465,0,2099
3.949573516845703,0,2149
3.4070487022399902,0,2199
3.6762237548828125,0,2249
3.6441619396209717,0,2299
3.7519187927246094,0,2349
3.5214598178863525,0,2399
3.7570865154266357,0,2449
3.471467971801758,0,2499
3.58616304397583,0,2549
3.4639952182769775,0,2599
3.7535581588745117,0,2649
3.5389745235443115,0,2699
3.50886869430542,0,2749
3.4858508110046387,0,2799
3.675220012664795,0,2849
3.525439739227295,0,2899
3.5291900634765625,0,2949
3.4242842197418213,0,2999
3.423468828201294,0,3049
3.533358335494995,0,3099
3.4896605014801025,0,3149
3.796414852142334,0,3199
3.7666642665863037,0,3249
3.5113933086395264,0,3299
3.469985246658325,0,3349
3.590703010559082,0,3399
3.4010868072509766,0,3449
3.354641914367676,0,3499
3.638655424118042,0,3549
3.455016613006592,0,3599
3.5613975524902344,0,3649
3.602836847305298,0,3699
3.5587687492370605,0,3749
3.5142180919647217,0,3799
3.6519644260406494,0,3849
3.562405824661255,0,3899
3.6498091220855713,0,3949
3.4109818935394287,0,3999
3.567761182785034,0,4049
3.5770578384399414,0,4099
3.5007851123809814,0,4149
3.6207730770111084,0,4199
3.5379929542541504,0,4249
3.3874011039733887,0,4299
3.7059576511383057,0,4349
3.4637904167175293,0,4399
3.3921079635620117,0,4449
3.5479519367218018,0,4499
3.665539026260376,0,4549
3.5889599323272705,0,4599
3.629328727722168,0,4649
3.52527117729187,0,4699
3.3204452991485596,0,4749
3.5432000160217285,0,4799
3.4840784072875977,0,4849
3.735337972640991,0,4899
3.7058184146881104,0,4949
3.650329351425171,0,4999
3.3656258583068848,0,5049
3.6367874145507812,0,5099
3.5349347591400146,0,5149
3.5317749977111816,0,5199
3.765233039855957,0,5249
3.5774197578430176,0,5299
3.480010986328125,0,5349
3.389816999435425,0,5399
3.628300666809082,0,5449
3.5114660263061523,0,5499
3.603698968887329,0,5549
3.6448864936828613,0,5599
3.5357792377471924,0,5649
3.6083199977874756,0,5699
3.4927735328674316,0,5749
3.5833494663238525,0,5799
3.6483542919158936,0,5849
3.3678154945373535,0,5899
3.51460599899292,0,5949
3.413710355758667,0,5999
3.6075639724731445,0,6049
3.5432543754577637,0,6099
3.432760238647461,0,6149
3.6201066970825195,0,6199
3.419532060623169,0,6249
3.5771944522857666,0,6299
3.7270307540893555,0,6349
3.591752767562866,0,6399
3.4780774116516113,0,6449
3.6413931846618652,0,6499
3.4575674533843994,0,6549
3.338533401489258,0,6599
3.7530479431152344,0,6649
3.4697036743164062,0,6699
3.3900527954101562,0,6749
3.512866258621216,0,6799
3.359492778778076,0,6849
