Train_Loss,epoch,step
3.991166114807129,0,49
4.333986759185791,0,99
3.9898664951324463,0,149
4.089338302612305,0,199
4.109403133392334,0,249
4.197629928588867,0,299
4.2299628257751465,0,349
4.117906093597412,0,399
4.272487640380859,0,449
4.02764368057251,0,499
3.9838531017303467,0,549
4.098598480224609,0,599
4.042774200439453,0,649
4.195327281951904,0,699
4.386130332946777,0,749
3.9536070823669434,0,799
4.189905166625977,0,849
4.05900764465332,0,899
4.074204444885254,0,949
3.973344087600708,0,999
4.609253406524658,0,1049
4.264368057250977,0,1099
3.9407958984375,0,1149
4.228741645812988,0,1199
3.8991403579711914,0,1249
3.77221941947937,0,1299
4.132400035858154,0,1349
4.139159202575684,0,1399
4.038909912109375,0,1449
3.9226460456848145,0,1499
4.099878787994385,0,1549
4.104772567749023,0,1599
4.397139072418213,0,1649
4.103000640869141,0,1699
4.256221294403076,0,1749
4.088463306427002,0,1799
3.9800989627838135,0,1849
3.982867479324341,0,1899
4.007112979888916,0,1949
3.9084010124206543,0,1999
4.040078639984131,0,2049
3.931368589401245,0,2099
4.189326763153076,0,2149
4.04526424407959,0,2199
3.9068009853363037,0,2249
3.8750457763671875,0,2299
4.246652603149414,0,2349
4.009530544281006,0,2399
3.921137571334839,0,2449
4.077816963195801,0,2499
4.026139736175537,0,2549
4.0874128341674805,0,2599
3.9848597049713135,0,2649
3.7167036533355713,0,2699
3.9355862140655518,0,2749
4.20161247253418,0,2799
3.7603471279144287,0,2849
4.134847164154053,0,2899
3.8007593154907227,0,2949
4.059937953948975,0,2999
3.8223443031311035,0,3049
3.8798749446868896,0,3099
4.047717571258545,0,3149
3.9024345874786377,0,3199
3.863962173461914,0,3249
3.854124069213867,0,3299
3.8938992023468018,0,3349
3.9409830570220947,0,3399
4.244110584259033,0,3449
3.967590808868408,0,3499
4.196923732757568,0,3549
3.9774668216705322,0,3599
3.820884943008423,0,3649
4.07671594619751,0,3699
4.036677360534668,0,3749
3.9310624599456787,0,3799
4.034545421600342,0,3849
3.9192774295806885,0,3899
3.9059371948242188,0,3949
3.7906429767608643,0,3999
3.847003698348999,0,4049
3.907858371734619,0,4099
3.907191038131714,0,4149
3.7138638496398926,0,4199
3.9942450523376465,0,4249
3.7273027896881104,0,4299
3.8432459831237793,0,4349
3.868501663208008,0,4399
3.857104539871216,0,4449
4.1512064933776855,0,4499
3.8718173503875732,0,4549
3.9940853118896484,0,4599
3.996227502822876,0,4649
3.861281394958496,0,4699
3.754485607147217,0,4749
3.928687810897827,0,4799
3.9843146800994873,0,4849
4.057763576507568,0,4899
3.8876912593841553,0,4949
3.7794249057769775,0,4999
3.8778085708618164,0,5049
3.974945545196533,0,5099
