Train_Loss,epoch,step
7.130271911621094,0,49
3.7252681255340576,0,99
3.566587209701538,0,149
3.582810640335083,0,199
3.600371837615967,0,249
3.4411795139312744,0,299
3.3952651023864746,0,349
3.558767318725586,0,399
3.5952210426330566,0,449
3.5859646797180176,0,499
3.6063690185546875,0,549
3.514691114425659,0,599
3.681330919265747,0,649
3.621699810028076,0,699
3.5582783222198486,0,749
3.6497385501861572,0,799
3.5163564682006836,0,849
3.7089779376983643,0,899
3.6986935138702393,0,949
3.425739288330078,0,999
3.5408241748809814,0,1049
3.5535855293273926,0,1099
3.6674342155456543,0,1149
3.3493824005126953,0,1199
3.8377797603607178,0,1249
3.4961869716644287,0,1299
3.3421154022216797,0,1349
3.2629787921905518,0,1399
3.5915210247039795,0,1449
3.6533970832824707,0,1499
3.3957066535949707,0,1549
3.7170653343200684,0,1599
3.5323710441589355,0,1649
3.320915937423706,0,1699
3.636584997177124,0,1749
3.505098342895508,0,1799
3.386458158493042,0,1849
3.5012190341949463,0,1899
3.6922008991241455,0,1949
3.527454376220703,0,1999
3.7293472290039062,0,2049
3.371927261352539,0,2099
3.5866293907165527,0,2149
3.707702398300171,0,2199
3.5798568725585938,0,2249
3.730973482131958,0,2299
3.549036979675293,0,2349
3.838945150375366,0,2399
3.8488426208496094,0,2449
3.4492130279541016,0,2499
3.3847007751464844,0,2549
3.4540581703186035,0,2599
3.530500888824463,0,2649
3.4646551609039307,0,2699
3.834092855453491,0,2749
3.7963147163391113,0,2799
3.527592420578003,0,2849
3.534005641937256,0,2899
3.5616395473480225,0,2949
3.6699516773223877,0,2999
3.6203553676605225,0,3049
3.497880458831787,0,3099
3.8188424110412598,0,3149
3.6689486503601074,0,3199
3.4679994583129883,0,3249
3.1969547271728516,0,3299
3.507499933242798,0,3349
3.5513882637023926,0,3399
3.488852024078369,0,3449
3.5753026008605957,0,3499
3.4964921474456787,0,3549
3.761218786239624,0,3599
3.8296637535095215,0,3649
3.5704710483551025,0,3699
3.6761534214019775,0,3749
3.490882635116577,0,3799
3.4485764503479004,0,3849
3.6665573120117188,0,3899
3.437129020690918,0,3949
3.448319435119629,0,3999
3.3580262660980225,0,4049
3.5052175521850586,0,4099
3.5761327743530273,0,4149
3.713007926940918,0,4199
3.425225257873535,0,4249
3.401198625564575,0,4299
3.7062222957611084,0,4349
3.541724681854248,0,4399
3.357752561569214,0,4449
3.5373756885528564,0,4499
3.5944008827209473,0,4549
3.547607660293579,0,4599
3.593414545059204,0,4649
3.5236077308654785,0,4699
3.1158082485198975,0,4749
3.3665926456451416,0,4799
3.5823140144348145,0,4849
3.4530832767486572,0,4899
3.213815927505493,0,4949
3.536200523376465,0,4999
3.5271384716033936,0,5049
3.6220736503601074,0,5099
3.702436685562134,0,5149
3.673151731491089,0,5199
3.699145555496216,0,5249
3.677793264389038,0,5299
3.5228633880615234,0,5349
3.75506329536438,0,5399
3.5386500358581543,0,5449
3.6245527267456055,0,5499
3.6228463649749756,0,5549
3.6183314323425293,0,5599
3.316465377807617,0,5649
3.7668895721435547,0,5699
3.4930262565612793,0,5749
3.456118583679199,0,5799
3.421807050704956,0,5849
3.538914918899536,0,5899
3.4608497619628906,0,5949
3.379136562347412,0,5999
3.226762294769287,0,6049
3.6042964458465576,0,6099
