Train_Loss,epoch,step
7.347649574279785,0,49
5.108316898345947,0,99
3.817211389541626,0,149
3.7430787086486816,0,199
3.494352340698242,0,249
3.6053309440612793,0,299
3.3986265659332275,0,349
3.814218282699585,0,399
3.6881120204925537,0,449
3.494757890701294,0,499
3.674104690551758,0,549
3.9518861770629883,0,599
3.5982863903045654,0,649
3.8905251026153564,0,699
3.5955498218536377,0,749
3.6292214393615723,0,799
3.8846654891967773,0,849
3.4500715732574463,0,899
3.7605154514312744,0,949
3.3037283420562744,0,999
3.6709377765655518,0,1049
3.7646470069885254,0,1099
3.842161178588867,0,1149
3.6137843132019043,0,1199
3.6614534854888916,0,1249
3.8195948600769043,0,1299
3.819810628890991,0,1349
3.460632801055908,0,1399
3.896366834640503,0,1449
3.6141505241394043,0,1499
3.686886787414551,0,1549
3.4010908603668213,0,1599
3.4591829776763916,0,1649
3.6349716186523438,0,1699
3.609981060028076,0,1749
3.4229941368103027,0,1799
3.647601842880249,0,1849
3.6194264888763428,0,1899
3.752368450164795,0,1949
3.609229326248169,0,1999
3.844982147216797,0,2049
3.3898048400878906,0,2099
3.7379796504974365,0,2149
3.5380141735076904,0,2199
3.4637646675109863,0,2249
3.588261842727661,0,2299
3.6995415687561035,0,2349
3.312230348587036,0,2399
3.754286766052246,0,2449
3.5612919330596924,0,2499
3.8941264152526855,0,2549
3.5978996753692627,0,2599
3.6797633171081543,0,2649
3.6673977375030518,0,2699
3.350947618484497,0,2749
3.6266300678253174,0,2799
3.446533203125,0,2849
3.663630723953247,0,2899
3.6402652263641357,0,2949
3.409092426300049,0,2999
3.7414352893829346,0,3049
3.540001153945923,0,3099
3.692718505859375,0,3149
3.668877124786377,0,3199
3.5520894527435303,0,3249
3.792163372039795,0,3299
3.7307326793670654,0,3349
3.6866910457611084,0,3399
3.488675355911255,0,3449
3.973484516143799,0,3499
3.670929431915283,0,3549
3.534823179244995,0,3599
3.768343448638916,0,3649
3.449918270111084,0,3699
3.526395320892334,0,3749
3.6470694541931152,0,3799
3.608903646469116,0,3849
3.4145147800445557,0,3899
3.385673999786377,0,3949
3.618583917617798,0,3999
3.7404017448425293,0,4049
3.6595427989959717,0,4099
3.591125726699829,0,4149
3.4969828128814697,0,4199
3.519874095916748,0,4249
3.520251989364624,0,4299
3.491018772125244,0,4349
3.4878041744232178,0,4399
3.579833507537842,0,4449
3.74289608001709,0,4499
3.717797040939331,0,4549
3.4221932888031006,0,4599
3.678406238555908,0,4649
3.6708528995513916,0,4699
3.72666072845459,0,4749
3.556489944458008,0,4799
3.5662310123443604,0,4849
3.607440233230591,0,4899
3.659148693084717,0,4949
3.4818851947784424,0,4999
3.8122918605804443,0,5049
3.5004303455352783,0,5099
3.8270609378814697,0,5149
3.659973382949829,0,5199
3.5277626514434814,0,5249
3.6296863555908203,0,5299
3.5715956687927246,0,5349
3.646566390991211,0,5399
3.715884208679199,0,5449
3.774332284927368,0,5499
3.6098811626434326,0,5549
3.5659098625183105,0,5599
3.8943865299224854,0,5649
3.6740000247955322,0,5699
3.6134204864501953,0,5749
3.5374412536621094,0,5799
3.8450541496276855,0,5849
3.5823023319244385,0,5899
3.5184638500213623,0,5949
3.489659309387207,0,5999
3.679621458053589,0,6049
3.661559581756592,0,6099
3.5440351963043213,0,6149
3.173229932785034,0,6199
3.5135862827301025,0,6249
3.5610523223876953,0,6299
3.369683265686035,0,6349
3.5647568702697754,0,6399
3.779555320739746,0,6449
3.7490274906158447,0,6499
3.5025792121887207,0,6549
